SK_ID_CURR,AMT_TOTAL_RECEIVABLE
263817,6020098.424999999
263823,3444407.9549999996
263824,1903383.45
263825,0.0
263832,663284.565
263838,730601.415
263841,1271667.87
263844,1285942.1849999998
263856,1443850.425
263858,5715110.25
263866,490777.3350000001
263870,0.0
263872,3472714.124999999
263876,3166429.9050000007
263877,6916111.0200000005
263878,2595526.47
263879,1193479.4700000002
263883,0.0
263887,0.0
263899,0.0
263903,1396411.83
263909,590027.1749999999
263912,0.0
263914,0.0
263915,10793643.885000004
263921,2575311.5699999994
263922,104639.84999999999
263924,3739516.515
263926,7944850.935
263929,11199894.75
263930,10654092.72
263934,658750.275
263937,109848.735
263938,762474.0599999999
263942,2413507.815
263943,2545036.605
263947,0.0
263948,0.0
263949,253533.06
263950,0.0
263951,2749633.2449999996
263953,-225.0
263954,196759.80000000002
263956,2027809.8900000022
263957,1114481.565
263958,0.0
263959,5523313.725
263960,619145.8200000002
263962,2879126.8649999998
263963,0.0
263965,1755335.61
263969,7237897.244999999
263971,1345201.5150000001
263974,0.0
263979,119487.19499999996
263982,0.0
263986,11124060.03
263989,0.0
263995,1485751.455
264001,3623475.33
264005,67500.0
264007,1271152.53
264009,0.0
264012,2808621.5850000004
264015,5137143.749999999
264018,549775.3049999999
264019,602483.1750000002
264025,328091.58
264027,8063565.390000001
264034,5602636.125
264036,8815680.674999999
264037,222663.50999999998
264039,1277385.255
264040,320133.28500000003
264042,55380.780000000006
264044,6578969.984999999
264045,4712560.065
264050,0.0
264053,0.0
264055,0.0
264057,7261356.555000001
264061,11250789.750000002
264062,0.0
264068,0.0
264071,1554401.4750000003
264079,7589938.905000001
264081,6712468.74
264086,6144542.370000001
264087,4050998.100000001
264088,9265512.914999997
264090,1699661.925
264093,45269.1
264095,484191.225
264103,80928.18
264104,19540981.485000003
264105,0.0
264110,599339.97
264113,4579360.695
264116,0.0
264119,0.0
264123,32070.015
264124,0.0
264131,0.0
264141,2443838.3550000004
264146,2051237.3399999999
264148,0.0
264150,20158341.165000003
264152,679118.94
264153,0.0
264156,0.0
264163,1072067.805
264164,274328.145
264166,4241260.260000002
264170,1519949.025
264175,2524113.6749999993
264176,1374267.375
264177,0.0
264179,0.0
264182,9930906.225000001
264185,311243.715
264186,0.0
264187,623853.3150000001
264188,201687.615
264192,1760498.46
264197,408017.385
264202,30569.22
264212,0.0
264215,0.0
264221,0.0
264223,0.0
264225,857725.605
264226,0.0
264228,482504.53500000003
264230,3151132.695
264239,0.0
264246,4140048.6450000005
264249,0.0
264254,5469008.804999999
264261,0.0
264265,7064324.280000003
264270,1490221.26
264272,0.0
264276,3327863.7149999994
264279,6459038.685
264282,5357788.5150000015
264283,2893516.74
264284,1007698.3649999999
264285,2017533.555
264289,11157620.175
264294,0.0
264295,319553.28
264298,0.0
264299,0.0
264306,0.0
264309,0.0
264315,1914323.085
264316,3931706.4300000016
264318,2387027.565
264323,29017.305
264329,137017.08
264330,14800479.479999997
264336,0.0
264340,0.0
264348,1088017.875
264350,2939453.5949999997
264355,0.0
264356,0.0
264359,2466270.36
264360,8937376.335000003
264361,150112.305
264362,14640267.06
264365,10284150.645000003
264378,17532.855
264389,1264555.755
264392,328123.035
264393,0.0
264397,9612081.360000003
264404,0.0
264405,1797109.6949999994
264406,639228.735
264408,392794.695
264409,0.0
264412,9265872.645
264417,192702.73500000002
264420,735540.9749999999
264426,4837933.215
264429,232503.30000000005
264431,1325345.7150000003
264434,0.0
264436,2617607.385
264441,1075304.79
264445,4916385.0
264462,962802.9
264463,8661276.405
264467,585.36
264468,799137.855
264470,6801858.3149999995
264477,0.0
264479,16866492.885000005
264480,1971344.6099999999
264488,68.04
264489,1117605.555
264492,0.0
264495,520863.9750000001
264500,2714198.04
264501,0.0
264509,3969378.0000000005
264511,6364173.014999999
264513,0.0
264514,63697.905
264517,684216.1799999999
264523,658679.8500000001
264529,4816030.005000001
264531,3666046.7700000014
264533,3125408.715
264538,1432098.81
264539,1006418.7000000002
264541,0.0
264545,2495222.37
264546,0.0
264547,827937.585
264555,1417825.44
264561,5389699.680000001
264563,270267.75
264564,0.0
264565,0.0
264571,1802191.0499999998
264572,1342324.125
264573,15057983.564999998
264574,2988723.7800000003
264575,1443495.1499999992
264577,0.0
264583,250548.25500000003
264584,0.0
264585,1952500.275
264586,19413.225
264587,814739.13
264588,3583387.98
264595,3126559.4549999996
264598,4278684.33
264599,1737528.66
264609,442777.13999999996
264610,670964.0399999999
264619,0.0
264624,2256173.5949999997
264626,0.0
264627,4952119.679999999
264633,498525.525
264636,2287629.0900000026
264642,0.0
264648,0.0
264649,251642.42999999996
264653,0.0
264663,189126.0
264666,835067.025
264667,5234124.375000002
264675,10532478.554999998
264677,3997765.35
264680,1541675.745
264688,0.0
264690,11532997.755
264696,7892211.015
264697,108891.315
264698,0.0
264699,1713537.585
264702,3312.36
264704,2123148.69
264709,0.0
264714,2830465.26
264717,0.0
264728,269732.475
264729,900.0
264730,8236315.260000002
264737,0.0
264740,2491672.4550000005
264741,4051330.1099999994
264744,682521.9299999999
264746,-3600.0
264747,0.0
264752,2275223.7600000002
264754,0.0
264756,1151255.0250000001
264760,0.0
264763,3977354.88
264765,0.0
264766,3620270.25
264769,2411198.595
264774,4636576.079999999
264775,678034.44
264782,2330971.5599999996
264783,0.0
264787,3542960.0700000003
264789,0.0
264799,659868.615
264800,2226175.245
264801,823527.8999999999
264805,604590.435
264806,1452282.075
264817,0.0
264820,1075794.345
264822,1247359.455
264823,0.0
264824,4061136.1950000008
264827,2890186.110000001
264828,1121219.55
264829,5290198.425
264832,0.0
264836,9527234.535
264839,0.0
264842,137457.495
264844,0.0
264850,2092776.21
264851,-31124.745000000003
264854,0.0
264856,2088323.5949999997
264859,6561642.42
264876,0.0
264883,2370087.2699999996
264885,84819.24
264892,854151.8850000001
264896,6517276.019999998
264908,45887.085
264911,8222382.180000001
264917,16208779.949999997
264922,0.0
264932,776434.23
264935,0.0
264936,1003184.8200000001
264937,1284611.6700000004
264938,480689.05499999993
264940,0.0
264946,4308577.199999999
264950,1105475.6700000002
264951,5578428.96
264954,620405.6849999999
264969,0.0
264970,1050884.91
264974,2490349.1849999996
264979,4757418.27
264983,0.0
264990,52511.354999999996
264991,5781317.760000003
264992,381859.87500000006
265002,0.0
265004,338421.69
265010,67.5
265011,0.0
265013,6839313.074999999
265028,1384549.2449999999
265034,963575.7749999999
265038,1004275.8899999999
265039,3612164.49
265040,0.0
265047,6549736.590000001
265059,2013484.3649999998
265060,4850005.095
265064,0.0
265065,2031932.2049999998
265066,0.0
265072,4288611.149999999
265073,0.0
265078,824652.6750000002
265080,0.0
265088,0.0
265093,1783733.0849999997
265096,559363.2750000001
265098,2329836.5700000003
265099,0.0
265103,2733884.0999999996
265107,0.0
265108,0.0
265111,853595.2350000001
265112,0.0
265113,1764540.3600000003
265114,0.0
265117,0.0
265120,848092.4099999999
265123,0.0
265124,672037.8749999999
265125,740811.3300000003
265128,824361.5700000001
265132,1661615.325
265133,5366167.110000001
265148,0.0
265151,740881.755
265153,55660.05
265154,2711808.4050000003
265160,4054132.980000001
265164,0.0
265168,5040523.620000002
265170,0.0
265171,5751367.740000001
265172,0.0
265174,1555303.77
265176,396389.74499999994
265178,0.0
265182,67757.445
265183,0.0
265186,4162722.435
265190,1204563.33
265192,0.0
265193,10716249.419999998
265194,2690129.0700000003
265207,2380477.6350000007
265210,0.0
265213,0.0
265216,6996956.625000001
265218,1397600.4150000003
265224,0.0
265229,5488002.99
265234,276333.34500000003
265239,0.0
265243,3344928.48
265244,1728761.49
265245,0.0
265248,735323.4
265253,0.0
265259,2701843.875
265260,2125918.98
265265,233769.06
265269,0.0
265271,502236.27
265272,3552583.0949999997
265282,0.0
265284,2998648.6199999996
265286,152282.925
265290,475101.225
265298,531752.49
265299,1057735.395
265303,67.5
265307,1841008.9500000002
265311,2932732.889999999
265323,0.0
265326,4614863.444999999
265327,1244004.48
265331,0.0
265332,5356181.7
265333,0.0
265334,316591.515
265336,898738.8299999998
265337,0.0
265339,4618435.274999999
265341,0.0
265342,6891620.445000001
265351,566489.43
265353,3970671.2100000004
265354,5930515.305
265368,1329028.2450000003
265373,1231487.145
265374,5115157.200000001
265378,0.0
265379,0.0
265380,5112352.799999998
265382,391685.76
265383,12056650.694999997
265384,995800.4550000002
265385,3458442.51
265392,0.0
265394,5390151.84
265401,1003060.6199999998
265403,0.0
265404,0.0
265405,0.0
265407,12215.25
265413,90354.06
265414,198606.51
265417,4793444.28
265419,0.0
265421,0.0
265422,0.0
265432,1694412.1800000002
265439,5198386.1850000005
265440,852233.355
265450,4560008.039999999
265451,0.0
265452,42678.765
265455,0.0
265456,0.0
265459,1959404.265
265463,121244.49
265466,427441.63499999995
265468,4577244.300000001
265470,0.0
265471,3621116.1599999997
265473,5430.735
265478,1109359.215
265483,0.0
265488,1914323.085
265489,550296.045
265495,6851926.439999999
265504,8861850.090000002
265506,1679130.405
265507,9742188.465
265509,0.0
265513,0.0
265517,0.0
265518,249279.84
265519,1025115.5249999999
265523,6848993.609999998
265527,49405.59
265533,0.0
265536,1446463.485
265537,0.0
265539,23400.0
265540,539798.625
265542,914065.3800000001
265545,1182326.0850000002
265549,1109669.85
265554,567683.8200000001
265556,2181103.155
265566,2258464.1400000006
265569,0.0
265570,6819028.559999999
265575,0.0
265577,4295173.2749999985
265580,3711963.1049999995
265585,642949.47
265587,11141666.594999999
265588,622682.5049999999
265591,0.0
265593,0.0
265610,0.0
265615,4109563.44
265617,0.0
265620,5668004.07
265626,2994895.0349999997
265627,0.0
265629,866796.705
265630,82583.05499999995
265632,2669444.505
265634,1511594.7750000001
265642,3324895.3349999995
265648,1372233.5099999998
265649,0.0
265651,197259.79500000004
265654,14193007.695
265657,0.0
265666,0.0
265667,948797.2799999999
265669,2619896.1299999994
265670,5528882.609999999
265671,7528656.825
265675,5404220.325000001
265681,3129762.1949999994
265682,1484751.87
265685,1563250.23
265689,10570362.660000002
265690,6817549.23
265692,161737.06499999986
265694,1195537.4999999998
265697,11199956.174999999
265701,0.0
265708,1527817.6800000002
265711,3144061.35
265714,954515.565
265717,1802042.73
265719,7209149.085000002
265725,16061.895
265726,0.0
265728,2647466.8200000003
265731,0.0
265734,0.0
265737,351827.50499999995
265740,352352.06999999995
265743,136606.72499999998
265744,0.0
265746,60738.34500000001
265757,0.0
265764,40519.8
265765,1776536.2349999999
265770,945523.2599999999
265772,0.0
265780,1912261.9050000007
265785,8843531.895000001
265786,10508014.440000001
265789,1878657.3449999995
265792,0.0
265794,999189.5399999998
265795,0.0
265800,0.0
265812,3819437.2350000003
265815,1108001.34
265817,10378729.89
265818,0.0
265823,4937642.6850000005
265824,0.0
265832,919355.22
265835,0.0
265837,0.0
265838,1909396.6199999996
265844,5138937.404999999
265845,0.0
265846,0.0
265849,4122680.3100000015
265850,269160.705
265851,0.0
265854,0.0
265855,760510.8899999999
265856,11533240.8
265857,2381649.21
265859,0.0
265861,5222722.23
265862,971050.9950000001
265863,3438524.114999995
265864,1558038.555
265867,2423865.1950000003
265869,0.0
265873,0.0
265880,12561192.629999999
265882,0.0
265883,0.0
265886,1036590.345
265890,364109.08499999985
265891,118110.555
265901,1191774.78
265902,2953473.615
265906,5686909.5600000005
265907,0.0
265909,1237797.54
265928,0.0
265935,539835.975
265936,775267.3799999999
265941,301623.48
265942,2260748.8800000004
265948,2199489.21
265951,0.0
265953,544245.6599999999
265955,0.0
265960,8716837.004999999
265963,0.0
265975,8271140.580000001
265977,490920.75
265980,845187.9750000001
265984,0.0
265985,383584.41
265986,5155244.819999999
265987,450.0
265988,8835448.365
265990,67787.19
265998,1172150.28
265999,0.0
266003,2306623.7249999996
266004,5604445.394999999
266006,0.0
266009,1352208.3749999998
266013,1069188.3900000001
266015,0.0
266024,0.0
266032,97348.40999999999
266033,138339.63
266034,10235.25
266035,2273694.9299999997
266039,0.0
266040,5856731.370000001
266041,7061674.995
266042,0.0
266045,3480185.7449999996
266052,1389606.345
266054,1761706.44
266055,6636509.459999999
266057,1349175.7349999999
266060,0.0
266061,1632108.78
266066,36346.77
266070,1317990.0599999998
266074,11527651.215
266077,2576044.935
266081,3868252.4250000003
266085,2950219.125
266086,2470477.32
266091,0.0
266092,820437.8850000001
266093,1893850.47
266095,3451322.6099999994
266097,1550038.0500000003
266105,9814724.684999999
266106,259428.87
266107,174406.185
266115,3784872.69
266117,3466477.26
266129,450019.35000000003
266132,1004356.89
266133,876941.7750000001
266137,10686865.950000001
266140,397636.92
266142,0.0
266143,563916.825
266145,3528574.334999999
266149,11591647.334999997
266152,1786087.7550000001
266153,1669024.9349999996
266155,6294287.5649999995
266156,1568735.6399999997
266164,0.0
266166,1321527.2400000005
266167,0.0
266179,0.0
266181,388456.74
266186,1788085.17
266187,0.0
266197,0.0
266198,1310805.945
266205,7638626.114999998
266208,0.0
266215,0.0
266216,0.0
266227,0.0
266231,34431.66
266234,0.0
266240,0.0
266244,0.0
266246,5020034.084999999
266247,377149.45499999996
266252,3187397.43
266261,0.0
266277,288501.39
266279,9470424.104999999
266281,520684.29000000004
266285,601650.5849999998
266289,0.0
266293,1393670.925
266296,0.0
266297,5559120.179999999
266299,1097710.0650000004
266301,0.0
266302,180849.24
266304,0.0
266312,0.0
266313,663972.21
266318,1260406.395
266320,97377.29999999999
266324,709165.8449999999
266325,0.0
266328,948606.4349999999
266329,1860162.03
266331,0.0
266334,1801975.2750000001
266337,3341069.1899999995
266345,1455768.675
266347,8661667.455
266352,2210406.435
266353,0.0
266354,3044628.539999999
266364,629753.625
266365,1565263.2149999999
266371,14527536.75
266376,1353634.29
266384,0.0
266385,0.0
266393,0.0
266395,67.5
266396,3125139.0300000007
266403,3588889.23
266410,7961362.560000001
266419,1920163.7250000006
266421,5195768.985
266424,2903789.745
266426,523881.855
266428,13124065.680000003
266438,1776188.4749999996
266444,1406066.7150000003
266445,3677865.7950000004
266449,0.0
266450,10366678.979999999
266452,0.0
266455,0.0
266457,0.0
266465,1317322.44
266467,2798233.4250000003
266471,0.0
266473,868311.54
266477,0.0
266479,0.0
266481,537115.095
266485,0.0
266491,67.5
266493,164279.74500000005
266498,0.0
266502,0.0
266505,1266848.0099999995
266508,0.0
266510,0.0
266511,1097151.3000000003
266515,0.0
266518,150446.745
266520,4077418.905
266523,2445940.215
266525,7060641.795000001
266528,404912.205
266532,0.0
266537,2158097.355
266543,0.0
266544,812384.8199999997
266546,12004771.319999995
266548,1894402.6650000005
266551,4203531.855
266553,4726778.9399999995
266554,2709467.9099999997
266556,4003849.0799999996
266557,0.0
266560,1342195.3800000001
266561,1446156.315
266562,80774.45999999999
266567,933184.125
266571,7338019.095000002
266572,4581894.465
266573,6483951.945
266575,8550.0
266578,0.0
266579,0.0
266580,0.0
266583,1824143.1750000003
266586,8541.900000000001
266587,965839.0049999999
266589,857830.365
266594,9948481.2
266599,0.0
266601,2489172.7950000004
266603,1950800.039999999
266604,1382054.895
266609,0.0
266611,1545610.455
266612,985205.655
266617,1843265.7899999998
266619,504876.06
266620,695380.4550000001
266625,104011.69499999999
266626,0.0
266627,5798218.995
266641,3926229.165
266642,5131847.925
266646,1243164.51
266653,8132093.505
266664,91360.35000000002
266672,1329690.6450000005
266675,38184.66
266682,51820.24500000001
266691,2575680.1199999996
266692,0.0
266694,1413955.665
266696,0.0
266697,13589.37
266700,202828.905
266701,228752.865
266707,3439343.97
266709,1154192.5350000001
266710,0.0
266714,4337061.255
266719,3863472.66
266720,669477.8699999999
266731,1676880.0899999999
266733,1625126.625
266737,3094413.2100000004
266743,0.0
266745,1128262.095
266753,77068.71
266755,0.0
266759,0.0
266764,42021.945
266765,568587.105
266767,0.0
266770,3954570.4349999996
266773,0.0
266776,4424890.455
266783,0.0
266788,2669161.9500000007
266796,588334.32
266801,1822038.435
266805,0.0
266808,2964397.5899999994
266810,7865668.665000001
266815,1237049.3699999999
266817,0.0
266818,762743.3400000002
266820,451569.51
266826,2356848.1799999992
266828,1191005.595
266834,6260402.339999999
266838,588972.825
266841,1950127.7850000004
266846,6401819.879999999
266847,3981.825
266848,0.0
266858,0.0
266859,456713.82
266861,1302560.9999999998
266863,155463.435
266866,3696089.22
266867,0.0
266871,0.0
266873,2271632.7600000007
266874,0.0
266883,0.0
266884,10131889.725
266888,0.0
266889,875501.01
266893,818771.7599999999
266894,4839380.819999999
266897,7304357.115
266900,6480396.765
266905,13005328.410000002
266908,3094334.1899999995
266910,5541123.329999999
266912,804122.595
266915,1670032.9800000002
266918,1309247.01
266919,1570524.6150000005
266932,1397830.0950000002
266936,4905599.579999999
266939,2919027.645
266941,57181.85999999997
266942,0.0
266943,0.0
266945,2315199.8249999997
266946,-228.77999999999997
266948,9886695.075000001
266951,2266387.92
266958,2966790.69
266963,6007769.325
266971,0.0
266979,70.83
266981,0.0
266982,626160.7800000001
266983,0.0
266989,5719335.839999999
266993,10784827.620000007
266997,411191.01
266998,4298792.805
267001,0.0
267002,17663353.964999992
267006,55515.82500000001
267010,5850.0
267012,0.0
267015,836255.5199999998
267017,1261851.8400000003
267025,0.0
267027,389510.415
267034,270923.94
267035,0.0
267042,0.0
267047,12418542.945
267052,1673478.3149999997
267057,7593609.51
267059,300891.78
267062,0.0
267064,6487176.779999999
267068,0.0
267071,0.0
267072,9825453.540000003
267073,9454385.070000002
267074,231188.085
267079,80703.94499999999
267080,844392.9149999998
267081,218358.63000000003
267084,9924548.805000003
267091,717138.3150000001
267097,0.0
267098,0.0
267099,568313.8200000001
267109,5605757.415000002
267111,0.0
267113,3231248.5800000005
267115,419905.2599999999
267119,1084776.255
267122,230606.685
267123,510199.69500000007
267126,1873827.405
267141,0.0
267151,11202558.299999999
267154,1477458.9000000001
267156,0.0
267158,0.0
267166,6249704.67
267176,0.0
267177,1961945.82
267183,3821416.964999999
267185,0.0
267195,0.0
267197,0.0
267207,12702602.790000001
267213,1353543.4350000003
267214,958631.9849999999
267216,0.0
267219,831120.5700000001
267227,689198.8949999999
267237,119781.675
267244,0.0
267247,0.0
267253,361902.01499999996
267255,0.0
267258,0.0
267260,1617630.9749999999
267261,38505.33
267265,3974867.2350000003
267266,3328252.92
267273,3483874.5749999997
267275,808700.7599999999
267276,0.0
267285,0.0
267287,83021.76
267295,14427677.924999997
267296,12796458.435
267304,3114630.6300000004
267306,0.0
267307,3057200.1000000006
267309,7191.0
267310,18983287.889999993
267312,780237.135
267313,6103849.41
267314,943265.07
267320,1157073.075
267324,1650514.9499999995
267327,2566801.08
267328,307083.68999999994
267343,0.0
267347,6311717.82
267349,1901229.5699999998
267350,0.0
267354,0.0
267357,0.0
267359,0.0
267363,1091442.9149999996
267366,1876609.575
267367,0.0
267370,0.0
267375,3723350.94
267378,1929893.715
267379,11316547.845
267382,0.0
267386,2238413.5799999996
267387,66865.5
267394,14194260.18
267395,10583164.935
267397,0.0
267400,55.125
267401,0.0
267405,0.0
267408,1792876.8600000003
267409,953823.465
267410,157274.775
267415,0.0
267416,501052.04999999993
267418,0.0
267421,0.0
267423,1334018.61
267424,0.0
267428,6348772.484999999
267434,5325626.16
267437,0.0
267439,11558577.104999999
267446,0.0
267447,1319444.46
267452,5528748.1049999995
267454,0.0
267456,0.0
267457,16107705.899999997
267458,0.0
267460,12838125.825
267462,2354820.4350000005
267463,6409714.365000001
267465,-3898.080000000001
267469,0.0
267472,788891.895
267474,0.0
267478,784801.5299999999
267480,3555108.63
267485,0.0
267486,0.0
267497,1396300.8150000002
267502,1689879.4649999999
267503,3896099.0549999997
267504,696276.1350000001
267509,0.0
267515,0.0
267518,671664.3750000001
267519,0.0
267520,0.0
267523,7649208.9
267527,0.0
267528,15940197.269999994
267530,0.0
267540,1240128.72
267543,936562.1399999999
267550,0.0
267561,0.0
267569,0.0
267570,8027156.970000001
267572,3474433.0799999996
267576,7654434.795
267578,0.0
267580,1233053.5500000005
267582,9930101.444999998
267585,3091376.925
267587,5777011.8
267588,2862103.725
267594,198275.67
267612,11372605.740000004
267613,2283883.695
267617,30147.3
267621,0.0
267622,145569.645
267624,0.0
267625,0.0
267628,5605062.4799999995
267630,1648285.8750000002
267637,2978908.02
267639,0.0
267648,0.0
267650,5340495.554999999
267660,0.0
267672,0.0
267679,2052318.8250000002
267686,0.0
267687,9028910.88
267691,4862316.825
267694,6780378.78
267696,406928.0699999999
267699,2305134.3600000003
267701,3030968.6100000003
267703,7416422.909999998
267707,0.0
267708,10320712.83
267712,30091.455
267719,0.0
267720,3048374.6999999997
267721,2856908.3400000003
267725,0.0
267729,10788408.045
267730,0.0
267731,807707.88
267737,0.0
267738,3535138.035
267748,4788820.035
267753,0.0
267754,791349.795
267758,0.0
267761,0.0
267764,8779142.025
267765,0.0
267768,0.0
267770,950462.5499999999
267771,0.0
267772,4222921.86
267773,0.0
267775,184342.5
267778,0.0
267780,0.0
267781,1303615.8
267783,1610558.865
267785,193210.56
267786,1323178.6950000003
267791,0.0
267793,234589.32
267794,201654.44999999998
267795,1664836.56
267803,0.0
267809,1244210.4900000002
267815,0.0
267816,2033336.2499999998
267817,5785051.2299999995
267818,5562012.24
267827,5875390.304999999
267829,0.0
267836,178891.46999999997
267837,397146.06
267840,4049378.5949999997
267841,3846887.775
267843,0.0
267849,8149181.174999999
267862,0.0
267867,5092792.2
267871,6801993.089999999
267873,1006105.7250000001
267878,148454.64
267881,9634509.450000001
267890,840699.495
267892,0.0
267893,4979107.98
267894,13072905.134999998
267895,0.0
267897,901638.0
267903,0.0
267907,0.0
267913,0.0
267915,489660.74999999994
267925,0.0
267926,0.0
267934,0.0
267940,434590.155
267941,750642.48
267945,0.0
267946,0.0
267949,0.0
267951,4342762.080000001
267953,0.0
267958,0.0
267960,4890961.170000001
267963,6203093.985000002
267965,1890215.5500000003
267966,10275903.0
267974,4902862.949999999
267979,1920774.1950000005
267985,2538283.8600000003
267986,11979232.875000004
267989,0.0
268005,7930420.0649999995
268008,3580527.24
268018,780097.905
268024,0.0
268025,0.0
268035,0.0
268040,0.0
268041,0.0
268045,0.0
268047,0.0
268048,125449.785
268055,0.0
268057,10751647.680000002
268064,1393850.25
268069,1332363.87
268071,5488332.66
268072,1661538.0150000006
268079,494860.27499999997
268083,1779579.5850000004
268087,3567583.395
268091,0.0
268094,910974.4199999999
268098,0.0
268102,6490859.444999999
268104,174708.765
268109,0.0
268110,94040.59499999999
268114,0.0
268116,674101.4400000001
268117,0.0
268118,4355654.085
268119,0.0
268122,0.0
268125,0.0
268126,0.0
268135,7080860.07
268138,826181.055
268145,6685331.67
268146,10406032.515
268151,0.0
268153,0.0
268154,0.0
268157,0.0
268163,5948064.225000001
268164,6692617.53
268166,0.0
268171,1302781.3199999998
268173,1919859.1650000003
268181,621079.8749999998
268186,3429287.9549999996
268192,2063351.4300000002
268193,207450.71999999997
268202,0.0
268207,0.0
268209,952074.225
268211,0.0
268213,0.0
268228,393306.03
268229,5257400.759999999
268230,0.0
268232,0.0
268235,0.0
268236,3412601.055
268242,4763069.640000001
268245,3348366.704999999
268249,8223609.06
268260,6264305.909999999
268267,1955348.5950000004
268269,3698493.480000001
268270,0.0
268272,0.0
268277,3551311.5300000003
268278,354554.775
268283,0.0
268284,2136105.6299999994
268291,3468984.2100000004
268294,0.0
268300,1195250.04
268307,0.0
268314,3216032.3250000007
268318,0.0
268327,2947280.8949999996
268337,2068940.0250000001
268340,0.0
268345,3276063.5399999996
268354,0.0
268356,7584500.925
268358,180782.865
268360,2263914.0450000004
268361,1782199.6200000003
268364,704587.59
268366,0.0
268367,880556.7150000001
268368,0.0
268371,3410259.075
268373,0.0
268374,3518208.2250000006
268378,8789035.905
268382,0.0
268385,8978748.57
268386,8624770.425000003
268390,0.0
268391,9267716.295
268395,0.0
268401,3108593.79
268402,1587297.195
268410,0.0
268416,12047743.395000003
268417,0.0
268418,7802715.105000001
268421,11176845.39
268423,763172.865
268426,0.0
268436,9472959.090000007
268439,3879706.6800000006
268441,0.0
268446,710988.6149999998
268447,1226937.735
268448,4936071.42
268455,0.0
268456,256777.155
268458,1388924.1
268459,916621.2900000002
268462,2385229.6350000002
268464,2675662.2450000006
268465,0.0
268466,3127047.3
268472,0.0
268473,2729311.6049999995
268477,0.0
268485,264975.615
268487,625092.975
268493,0.0
268496,1307280.51
268497,1090577.0700000003
268499,968172.345
268500,728531.28
268501,1032667.29
268502,1258928.0099999998
268508,1978987.59
268509,6071275.575
268512,25674.975
268516,4738486.32
268522,5944222.71
268524,0.0
268525,0.0
268528,264593.925
268531,10384455.825
268532,17889553.8
268537,697958.01
268542,1594102.23
268547,0.0
268549,6707825.190000003
268561,1972092.735
268571,792430.245
268573,90390.78
268577,0.0
268578,0.0
268581,0.0
268585,0.0
268587,3056258.8349999995
268588,3445253.55
268589,0.0
268593,5687346.375
268597,3773107.6200000006
268601,0.0
268602,0.0
268606,0.0
268608,5345290.9350000005
268609,489596.84999999986
268610,0.0
268614,4084430.265
268619,3070439.7750000004
268630,0.0
268635,4065140.3400000003
268643,4283894.07
268646,1791585.945
268648,2594077.29
268655,0.0
268656,141690.46500000003
268658,3246616.53
268666,3492284.22
268668,0.0
268679,37840.5
268683,0.0
268689,16233387.975000003
268697,3882238.785000001
268698,0.0
268709,4398159.1499999985
268713,31063.995000000003
268716,1392279.75
268719,2783570.625000001
268720,0.0
268723,0.0
268725,0.0
268727,6848721.044999999
268731,3839618.5199999996
268736,1827657.5399999998
268738,3679639.8300000005
268744,3328485.3449999974
268747,52854.929999999986
268748,833812.6050000001
268754,0.0
268755,4072444.38
268770,0.0
268773,12524126.939999996
268774,90816.66
268775,6892539.839999999
268776,653975.28
268778,1115525.385
268781,0.0
268783,0.0
268785,0.0
268792,0.0
268798,1348916.175
268802,0.0
268803,9528499.845
268811,0.0
268812,0.0
268813,0.0
268815,3459917.8350000004
268817,725671.935
268821,0.0
268824,12125019.195
268827,0.0
268835,5302879.92
268837,0.0
268839,4990130.999999999
268854,4032572.9399999995
268856,1642311.4499999997
268858,1172205.5399999998
268859,58996.485
268861,170750.7
268870,0.0
268872,0.0
268873,0.0
268877,6074789.805000001
268883,11887193.025000002
268885,0.0
268886,4705065.045
268888,6617926.8
268890,0.0
268892,1350.0
268893,2688815.6550000003
268898,35512.155
268899,641723.7599999999
268907,5901157.934999998
268911,0.0
268913,0.0
268914,0.0
268917,818460.4049999999
268918,1035.135
268919,3148530.66
268922,34870.14
268928,0.0
268929,1393687.395
268930,0.0
268935,0.0
268938,17275.5
268942,0.0
268943,5977017.855
268949,1515844.5300000003
268955,7977548.385000002
268957,0.0
268959,3377043.0000000005
268960,1472620.4099999997
268961,0.0
268965,698389.1100000001
268966,1803953.295
268971,1444613.5800000003
268983,2401481.16
268984,5049294.074999999
268985,2944092.735
268988,8922228.614999998
268989,2340886.2299999995
268992,11314590.390000002
268994,2571265.4400000013
269003,0.0
269019,2290391.19
269027,1877003.01
269032,1864673.7300000004
269035,2409016.9499999997
269042,3223862.730000001
269058,0.0
269060,0.0
269062,3318110.5950000007
269066,0.0
269067,4869974.565000002
269068,0.0
269070,2300701.0949999997
269074,0.0
269075,9443497.500000002
269078,1092140.415
269085,2097839.43
269089,0.0
269094,0.0
269097,0.0
269100,2514471.435
269106,966853.305
269108,0.0
269111,2088118.9800000002
269113,0.0
269114,0.0
269117,4990124.880000001
269120,0.0
269121,11790273.419999998
269123,1179002.16
269129,9043408.350000001
269131,238136.58000000002
269134,0.0
269139,126960.61499999999
269140,4594349.97
269143,1362785.8950000005
269147,0.0
269148,0.0
269153,0.0
269158,589447.035
269160,5013572.58
269165,6176303.279999999
269168,0.0
269175,4970825.7299999995
269176,1682828.91
269180,5912887.8149999995
269188,2286668.7449999996
269195,2639502.630000001
269199,0.0
269200,347580.765
269201,1943173.2599999998
269204,1486005.0300000003
269207,0.0
